customer_id,party_id,customer_number,customer_segment,lifecycle_stage,acquisition_date,risk_tier,engagement_score
CUST003816,PTY003816,CN-0003816,retail,former,2025-12-29,low,8.94
CUST003817,PTY003817,CN-0003817,retail,lapsed,2018-08-27,low,58.93
CUST003818,PTY003818,CN-0003818,affluent,inactive,2023-11-26,medium,6.6
CUST003819,PTY003819,CN-0003819,affluent,prospect,2022-12-22,low,80.95
CUST003820,PTY003820,CN-0003820,affluent,prospect,2021-06-22,medium,52.67
CUST003821,PTY003821,CN-0003821,small_business,lapsed,2020-08-02,high,6.45
CUST003822,PTY003822,CN-0003822,affluent,former,2024-02-06,medium,62.5
CUST003823,PTY003823,CN-0003823,affluent,lapsed,2018-07-27,medium,4.94
CUST003824,PTY003824,CN-0003824,affluent,active,2020-12-11,very_high,41.72
CUST003825,PTY003825,CN-0003825,retail,former,2018-12-29,very_high,39.39
CUST003826,PTY003826,CN-0003826,affluent,prospect,2023-12-27,low,14.03
CUST003827,PTY003827,CN-0003827,affluent,lapsed,2019-07-16,very_high,51.99
CUST003828,PTY003828,CN-0003828,affluent,active,2021-11-29,very_high,89.41
CUST003829,PTY003829,CN-0003829,small_business,former,2020-11-16,low,87.18
CUST003830,PTY003830,CN-0003830,retail,prospect,2026-01-19,low,3.63
CUST003831,PTY003831,CN-0003831,affluent,inactive,2021-11-29,medium,67.43
CUST003832,PTY003832,CN-0003832,retail,prospect,2026-04-26,very_high,49.72
CUST003833,PTY003833,CN-0003833,affluent,active,2020-04-10,high,97.87
CUST003834,PTY003834,CN-0003834,affluent,inactive,2019-01-23,low,74.7
CUST003835,PTY003835,CN-0003835,affluent,active,2019-07-28,medium,47.44
CUST003836,PTY003836,CN-0003836,affluent,former,2022-07-30,high,64.76
CUST003837,PTY003837,CN-0003837,affluent,prospect,2026-06-30,very_high,81.23
CUST003838,PTY003838,CN-0003838,small_business,lapsed,2022-10-16,low,50.91
CUST003839,PTY003839,CN-0003839,small_business,former,2023-05-15,medium,65.82
CUST003840,PTY003840,CN-0003840,retail,active,2024-02-01,medium,43.24
CUST003841,PTY003841,CN-0003841,affluent,lapsed,2023-11-25,high,2.46
CUST003842,PTY003842,CN-0003842,affluent,active,2026-03-04,medium,45.99
CUST003843,PTY003843,CN-0003843,retail,inactive,2022-07-03,medium,18.41
CUST003844,PTY003844,CN-0003844,small_business,active,2022-11-06,low,56.99
CUST003845,PTY003845,CN-0003845,retail,active,2025-09-18,very_high,8.56
CUST003846,PTY003846,CN-0003846,small_business,active,2022-06-07,medium,55.03
CUST003847,PTY003847,CN-0003847,affluent,lapsed,2025-03-09,low,46.38
CUST003848,PTY003848,CN-0003848,affluent,active,2024-07-06,high,56.56
CUST003849,PTY003849,CN-0003849,retail,active,2019-03-11,high,62.25
CUST003850,PTY003850,CN-0003850,small_business,active,2023-05-22,very_high,32.27
CUST003851,PTY003851,CN-0003851,small_business,active,2024-10-06,high,2.49
CUST003852,PTY003852,CN-0003852,affluent,active,2020-02-09,low,31.71
CUST003853,PTY003853,CN-0003853,affluent,active,2018-10-24,low,77.32
CUST003854,PTY003854,CN-0003854,small_business,active,2019-03-24,very_high,55.14
CUST003855,PTY003855,CN-0003855,affluent,prospect,2020-02-11,medium,59.02
CUST003856,PTY003856,CN-0003856,small_business,active,2021-12-14,low,53.44
CUST003857,PTY003857,CN-0003857,retail,lapsed,2022-12-13,low,84.15
CUST003858,PTY003858,CN-0003858,affluent,active,2021-06-17,low,5.61
CUST003859,PTY003859,CN-0003859,small_business,former,2025-04-22,low,0.44
CUST003860,PTY003860,CN-0003860,retail,active,2024-10-07,high,59.44
CUST003861,PTY003861,CN-0003861,retail,inactive,2025-02-28,very_high,56.12
CUST003862,PTY003862,CN-0003862,small_business,lapsed,2023-07-06,very_high,99.24
CUST003863,PTY003863,CN-0003863,retail,lapsed,2025-01-09,low,77.39
CUST003864,PTY003864,CN-0003864,retail,prospect,2024-08-12,low,10.17
CUST003865,PTY003865,CN-0003865,small_business,lapsed,2019-09-07,low,6.38
CUST003866,PTY003866,CN-0003866,small_business,former,2023-09-09,low,49.34
CUST003867,PTY003867,CN-0003867,affluent,former,2019-12-02,low,40.15
CUST003868,PTY003868,CN-0003868,affluent,active,2025-03-19,medium,99.55
CUST003869,PTY003869,CN-0003869,retail,former,2019-10-26,medium,40.81
CUST003870,PTY003870,CN-0003870,retail,lapsed,2020-05-13,low,38.44
CUST003871,PTY003871,CN-0003871,retail,former,2018-06-21,very_high,63.89
CUST003872,PTY003872,CN-0003872,retail,former,2018-03-23,high,78.55
CUST003873,PTY003873,CN-0003873,affluent,lapsed,2022-04-26,very_high,13.89
CUST003874,PTY003874,CN-0003874,affluent,active,2025-11-14,high,23.92
CUST003875,PTY003875,CN-0003875,affluent,active,2026-03-29,low,69.73
CUST003876,PTY003876,CN-0003876,small_business,former,2021-08-30,low,80.68
CUST003877,PTY003877,CN-0003877,small_business,active,2026-07-21,very_high,94.6
CUST003878,PTY003878,CN-0003878,small_business,active,2024-09-13,very_high,25.57
CUST003879,PTY003879,CN-0003879,small_business,inactive,2026-01-29,very_high,78.9
CUST003880,PTY003880,CN-0003880,affluent,active,2022-01-22,high,93.97
CUST003881,PTY003881,CN-0003881,small_business,active,2020-06-15,low,28.07
CUST003882,PTY003882,CN-0003882,small_business,inactive,2025-05-08,very_high,35.39
CUST003883,PTY003883,CN-0003883,retail,lapsed,2023-10-07,high,50.67
CUST003884,PTY003884,CN-0003884,affluent,lapsed,2021-04-30,medium,66.14
CUST003885,PTY003885,CN-0003885,affluent,inactive,2021-12-17,very_high,63.0
CUST003886,PTY003886,CN-0003886,small_business,active,2022-09-02,very_high,97.86
CUST003887,PTY003887,CN-0003887,affluent,active,2021-05-12,medium,15.43
CUST003888,PTY003888,CN-0003888,small_business,active,2025-06-08,high,52.45
CUST003889,PTY003889,CN-0003889,affluent,inactive,2018-01-19,high,24.37
CUST003890,PTY003890,CN-0003890,affluent,active,2026-09-02,medium,65.69
CUST003891,PTY003891,CN-0003891,small_business,active,2025-04-11,medium,87.13
CUST003892,PTY003892,CN-0003892,small_business,inactive,2026-03-05,high,86.65
CUST003893,PTY003893,CN-0003893,small_business,prospect,2018-05-10,high,31.91
CUST003894,PTY003894,CN-0003894,small_business,lapsed,2018-09-02,low,59.59
CUST003895,PTY003895,CN-0003895,small_business,active,2023-12-20,very_high,16.52
CUST003896,PTY003896,CN-0003896,retail,active,2018-02-03,medium,28.04
CUST003897,PTY003897,CN-0003897,affluent,former,2026-07-03,medium,56.71
CUST003898,PTY003898,CN-0003898,small_business,active,2025-10-25,medium,91.47
CUST003899,PTY003899,CN-0003899,retail,former,2023-07-01,high,26.96
CUST003900,PTY003900,CN-0003900,affluent,lapsed,2021-11-15,low,24.17
CUST003901,PTY003901,CN-0003901,retail,active,2018-04-28,medium,33.51
CUST003902,PTY003902,CN-0003902,retail,active,2021-12-09,low,67.66
CUST003903,PTY003903,CN-0003903,affluent,lapsed,2025-09-23,low,29.99
CUST003904,PTY003904,CN-0003904,retail,lapsed,2021-11-07,medium,95.94
CUST003905,PTY003905,CN-0003905,small_business,active,2019-01-21,high,22.7
CUST003906,PTY003906,CN-0003906,retail,active,2018-09-23,high,77.18
CUST003907,PTY003907,CN-0003907,affluent,lapsed,2025-09-13,medium,82.44
CUST003908,PTY003908,CN-0003908,small_business,inactive,2026-06-02,high,18.81
CUST003909,PTY003909,CN-0003909,affluent,prospect,2026-02-03,low,14.22
CUST003910,PTY003910,CN-0003910,small_business,inactive,2025-05-14,low,27.48
CUST003911,PTY003911,CN-0003911,small_business,active,2019-11-15,medium,88.49
CUST003912,PTY003912,CN-0003912,retail,inactive,2020-12-18,very_high,84.05
CUST003913,PTY003913,CN-0003913,retail,former,2022-04-07,high,11.1
CUST003914,PTY003914,CN-0003914,affluent,active,2018-07-29,very_high,22.34
CUST003915,PTY003915,CN-0003915,affluent,lapsed,2020-02-28,high,34.86
CUST003916,PTY003916,CN-0003916,retail,active,2021-11-02,very_high,97.68
CUST003917,PTY003917,CN-0003917,affluent,prospect,2024-10-08,medium,32.42
CUST003918,PTY003918,CN-0003918,small_business,lapsed,2018-11-18,high,34.4
CUST003919,PTY003919,CN-0003919,small_business,former,2022-01-04,medium,68.86
CUST003920,PTY003920,CN-0003920,retail,former,2025-11-01,very_high,13.57
CUST003921,PTY003921,CN-0003921,affluent,former,2020-02-03,low,41.57
CUST003922,PTY003922,CN-0003922,retail,active,2020-03-29,high,38.53
CUST003923,PTY003923,CN-0003923,retail,lapsed,2019-07-30,high,83.05
CUST003924,PTY003924,CN-0003924,small_business,lapsed,2022-03-15,medium,76.11
CUST003925,PTY003925,CN-0003925,retail,active,2020-11-20,very_high,2.87
CUST003926,PTY003926,CN-0003926,affluent,prospect,2020-11-20,very_high,39.23
CUST003927,PTY003927,CN-0003927,affluent,inactive,2018-02-27,low,42.39
CUST003928,PTY003928,CN-0003928,retail,inactive,2020-08-16,very_high,24.05
CUST003929,PTY003929,CN-0003929,affluent,inactive,2020-08-20,high,94.98
CUST003930,PTY003930,CN-0003930,affluent,active,2022-11-21,low,31.08
CUST003931,PTY003931,CN-0003931,affluent,active,2018-05-14,medium,91.77
CUST003932,PTY003932,CN-0003932,affluent,lapsed,2019-05-28,very_high,44.07
CUST003933,PTY003933,CN-0003933,retail,active,2025-08-03,medium,28.04
CUST003934,PTY003934,CN-0003934,affluent,inactive,2020-07-27,low,30.86
CUST003935,PTY003935,CN-0003935,retail,lapsed,2021-11-10,high,65.02
CUST003936,PTY003936,CN-0003936,retail,active,2018-08-23,medium,40.07
CUST003937,PTY003937,CN-0003937,retail,former,2022-02-09,medium,55.3
CUST003938,PTY003938,CN-0003938,retail,prospect,2026-02-06,medium,25.54
CUST003939,PTY003939,CN-0003939,small_business,former,2023-04-15,high,44.16
CUST003940,PTY003940,CN-0003940,retail,inactive,2023-03-27,low,11.02
CUST003941,PTY003941,CN-0003941,small_business,inactive,2021-09-18,low,74.85
CUST003942,PTY003942,CN-0003942,small_business,active,2025-01-19,low,52.13
CUST003943,PTY003943,CN-0003943,retail,lapsed,2025-12-06,high,24.87
CUST003944,PTY003944,CN-0003944,small_business,active,2024-11-24,low,88.66
CUST003945,PTY003945,CN-0003945,affluent,former,2025-09-09,medium,66.45
CUST003946,PTY003946,CN-0003946,small_business,active,2024-07-25,low,67.82
CUST003947,PTY003947,CN-0003947,small_business,prospect,2019-03-16,very_high,14.71
CUST003948,PTY003948,CN-0003948,retail,lapsed,2024-07-22,very_high,60.5
CUST003949,PTY003949,CN-0003949,small_business,former,2022-05-16,low,90.97
CUST003950,PTY003950,CN-0003950,retail,inactive,2020-05-25,low,84.19
CUST003951,PTY003951,CN-0003951,affluent,inactive,2019-08-02,low,74.36
CUST003952,PTY003952,CN-0003952,affluent,active,2026-03-14,medium,82.01
CUST003953,PTY003953,CN-0003953,retail,prospect,2019-09-30,medium,39.71
CUST003954,PTY003954,CN-0003954,small_business,active,2018-11-06,medium,67.94
CUST003955,PTY003955,CN-0003955,small_business,prospect,2022-11-18,low,35.9
CUST003956,PTY003956,CN-0003956,affluent,lapsed,2024-05-02,very_high,48.73
CUST003957,PTY003957,CN-0003957,affluent,active,2022-12-16,high,85.04
CUST003958,PTY003958,CN-0003958,affluent,former,2026-04-22,low,37.32
CUST003959,PTY003959,CN-0003959,retail,active,2020-03-15,high,31.78
CUST003960,PTY003960,CN-0003960,retail,prospect,2018-02-12,medium,77.61
CUST003961,PTY003961,CN-0003961,affluent,former,2022-03-26,medium,56.05
CUST003962,PTY003962,CN-0003962,affluent,prospect,2024-03-23,medium,74.48
CUST003963,PTY003963,CN-0003963,affluent,active,2021-06-22,low,17.01
CUST003964,PTY003964,CN-0003964,affluent,active,2021-07-19,very_high,76.12
CUST003965,PTY003965,CN-0003965,retail,lapsed,2018-07-13,low,27.22
CUST003966,PTY003966,CN-0003966,affluent,former,2024-10-12,medium,27.31
CUST003967,PTY003967,CN-0003967,affluent,active,2025-09-06,high,29.76
CUST003968,PTY003968,CN-0003968,affluent,lapsed,2018-10-09,medium,24.01
CUST003969,PTY003969,CN-0003969,affluent,inactive,2022-10-03,low,4.47
CUST003970,PTY003970,CN-0003970,affluent,lapsed,2020-09-24,medium,44.64
CUST003971,PTY003971,CN-0003971,retail,former,2018-10-21,high,10.01
CUST003972,PTY003972,CN-0003972,small_business,active,2020-09-28,low,10.06
CUST003973,PTY003973,CN-0003973,retail,active,2021-06-25,low,9.85
CUST003974,PTY003974,CN-0003974,affluent,inactive,2024-01-03,medium,36.17
CUST003975,PTY003975,CN-0003975,retail,prospect,2020-08-24,medium,68.51
CUST003976,PTY003976,CN-0003976,affluent,active,2018-11-11,low,72.37
CUST003977,PTY003977,CN-0003977,small_business,active,2025-02-22,very_high,84.11
CUST003978,PTY003978,CN-0003978,affluent,inactive,2020-08-31,low,64.85
CUST003979,PTY003979,CN-0003979,small_business,active,2025-11-12,very_high,60.02
CUST003980,PTY003980,CN-0003980,affluent,inactive,2023-03-24,high,64.8
CUST003981,PTY003981,CN-0003981,small_business,active,2022-10-21,low,4.27
CUST003982,PTY003982,CN-0003982,retail,prospect,2021-12-19,high,69.87
CUST003983,PTY003983,CN-0003983,retail,active,2019-02-13,low,45.68
CUST003984,PTY003984,CN-0003984,retail,active,2022-11-12,high,87.14
CUST003985,PTY003985,CN-0003985,affluent,lapsed,2018-04-23,high,10.42
CUST003986,PTY003986,CN-0003986,small_business,prospect,2020-06-06,high,8.09
CUST003987,PTY003987,CN-0003987,affluent,former,2019-03-28,low,62.22
CUST003988,PTY003988,CN-0003988,small_business,active,2025-03-17,high,93.47
CUST003989,PTY003989,CN-0003989,affluent,active,2022-09-18,medium,61.68
CUST003990,PTY003990,CN-0003990,small_business,active,2021-11-10,low,60.0
CUST003991,PTY003991,CN-0003991,small_business,active,2023-02-01,low,23.63
CUST003992,PTY003992,CN-0003992,affluent,lapsed,2023-01-02,low,68.81
CUST003993,PTY003993,CN-0003993,affluent,inactive,2025-07-30,very_high,75.01
CUST003994,PTY003994,CN-0003994,retail,inactive,2022-10-10,high,40.08
CUST003995,PTY003995,CN-0003995,affluent,active,2019-07-05,very_high,92.37
CUST003996,PTY003996,CN-0003996,affluent,active,2022-12-10,low,37.23
CUST003997,PTY003997,CN-0003997,retail,active,2023-07-19,low,19.56
CUST003998,PTY003998,CN-0003998,small_business,lapsed,2023-11-20,high,82.32
CUST003999,PTY003999,CN-0003999,retail,lapsed,2018-07-10,medium,21.74
CUST004000,PTY004000,CN-0004000,affluent,former,2025-05-08,high,66.72
CUST004001,PTY004001,CN-0004001,small_business,active,2018-10-09,very_high,88.57
CUST004002,PTY004002,CN-0004002,small_business,active,2019-12-22,medium,72.75
CUST004003,PTY004003,CN-0004003,small_business,lapsed,2018-01-04,low,7.16
CUST004004,PTY004004,CN-0004004,small_business,former,2023-02-16,low,68.42
CUST004005,PTY004005,CN-0004005,affluent,lapsed,2019-12-15,low,37.46
CUST004006,PTY004006,CN-0004006,affluent,active,2021-04-25,low,60.1
CUST004007,PTY004007,CN-0004007,affluent,active,2023-12-19,medium,88.72
CUST004008,PTY004008,CN-0004008,small_business,active,2022-08-30,low,84.17
CUST004009,PTY004009,CN-0004009,small_business,active,2022-05-10,very_high,59.32
CUST004010,PTY004010,CN-0004010,retail,active,2023-06-02,very_high,55.12
CUST004011,PTY004011,CN-0004011,retail,prospect,2020-08-05,high,54.13
CUST004012,PTY004012,CN-0004012,affluent,inactive,2023-06-16,medium,40.16
CUST004013,PTY004013,CN-0004013,affluent,former,2020-07-18,low,76.55
CUST004014,PTY004014,CN-0004014,retail,lapsed,2024-06-19,medium,77.95
CUST004015,PTY004015,CN-0004015,affluent,prospect,2025-12-05,medium,48.26
CUST004016,PTY004016,CN-0004016,small_business,active,2018-08-25,medium,28.02
CUST004017,PTY004017,CN-0004017,small_business,prospect,2018-06-28,very_high,74.28
CUST004018,PTY004018,CN-0004018,retail,inactive,2025-09-09,low,8.2
CUST004019,PTY004019,CN-0004019,retail,active,2023-01-25,medium,28.08
CUST004020,PTY004020,CN-0004020,affluent,active,2019-05-24,low,8.75
CUST004021,PTY004021,CN-0004021,small_business,lapsed,2019-04-13,very_high,65.2
CUST004022,PTY004022,CN-0004022,small_business,lapsed,2023-05-22,very_high,52.58
CUST004023,PTY004023,CN-0004023,affluent,inactive,2026-03-06,high,83.26
CUST004024,PTY004024,CN-0004024,small_business,inactive,2023-05-09,very_high,62.43
CUST004025,PTY004025,CN-0004025,small_business,active,2018-08-21,medium,10.65
CUST004026,PTY004026,CN-0004026,retail,active,2019-05-24,very_high,79.05
CUST004027,PTY004027,CN-0004027,small_business,inactive,2022-09-07,low,55.29
CUST004028,PTY004028,CN-0004028,affluent,prospect,2023-12-30,low,43.27
CUST004029,PTY004029,CN-0004029,retail,lapsed,2023-07-11,high,40.64
CUST004030,PTY004030,CN-0004030,retail,active,2020-09-23,medium,82.91
CUST004031,PTY004031,CN-0004031,affluent,active,2019-11-20,high,83.28
CUST004032,PTY004032,CN-0004032,retail,lapsed,2023-01-12,very_high,10.34
CUST004033,PTY004033,CN-0004033,small_business,inactive,2024-09-10,very_high,21.79
CUST004034,PTY004034,CN-0004034,affluent,prospect,2024-04-15,low,57.4
CUST004035,PTY004035,CN-0004035,affluent,former,2020-05-15,low,39.2
CUST004036,PTY004036,CN-0004036,affluent,prospect,2019-11-14,low,76.36
CUST004037,PTY004037,CN-0004037,retail,active,2025-03-18,low,42.6
CUST004038,PTY004038,CN-0004038,small_business,active,2023-07-16,medium,11.49
CUST004039,PTY004039,CN-0004039,affluent,active,2020-06-27,very_high,92.09
CUST004040,PTY004040,CN-0004040,retail,active,2020-09-18,high,26.78
CUST004041,PTY004041,CN-0004041,retail,active,2018-05-31,low,24.27
CUST004042,PTY004042,CN-0004042,retail,inactive,2025-07-17,high,74.97
CUST004043,PTY004043,CN-0004043,affluent,former,2022-03-02,high,50.35
CUST004044,PTY004044,CN-0004044,affluent,active,2021-10-31,medium,68.01
CUST004045,PTY004045,CN-0004045,affluent,former,2024-07-28,low,15.31
CUST004046,PTY004046,CN-0004046,affluent,active,2021-02-14,medium,14.55
CUST004047,PTY004047,CN-0004047,small_business,prospect,2021-08-12,very_high,80.87
CUST004048,PTY004048,CN-0004048,affluent,lapsed,2018-10-13,medium,32.27
CUST004049,PTY004049,CN-0004049,affluent,lapsed,2018-10-01,high,83.21
CUST004050,PTY004050,CN-0004050,retail,prospect,2022-09-21,medium,70.67
CUST004051,PTY004051,CN-0004051,retail,prospect,2022-07-21,very_high,23.33
CUST004052,PTY004052,CN-0004052,small_business,active,2024-09-16,high,9.77
CUST004053,PTY004053,CN-0004053,affluent,former,2020-05-01,high,31.83
CUST004054,PTY004054,CN-0004054,small_business,active,2019-01-20,medium,77.6
CUST004055,PTY004055,CN-0004055,retail,prospect,2024-10-06,very_high,59.78
CUST004056,PTY004056,CN-0004056,affluent,lapsed,2023-11-06,high,77.52
CUST004057,PTY004057,CN-0004057,retail,lapsed,2024-12-21,very_high,69.58
CUST004058,PTY004058,CN-0004058,small_business,former,2021-06-06,very_high,13.56
CUST004059,PTY004059,CN-0004059,affluent,prospect,2021-02-10,medium,70.26
CUST004060,PTY004060,CN-0004060,small_business,lapsed,2023-03-03,medium,32.86
CUST004061,PTY004061,CN-0004061,retail,active,2026-07-12,very_high,50.82
CUST004062,PTY004062,CN-0004062,retail,active,2018-09-30,very_high,19.21
CUST004063,PTY004063,CN-0004063,small_business,prospect,2022-10-23,very_high,69.24
CUST004064,PTY004064,CN-0004064,small_business,lapsed,2019-05-11,medium,70.66
CUST004065,PTY004065,CN-0004065,affluent,active,2018-02-15,high,13.26
CUST004066,PTY004066,CN-0004066,affluent,active,2019-12-05,high,9.41
CUST004067,PTY004067,CN-0004067,affluent,former,2024-12-01,medium,81.08
CUST004068,PTY004068,CN-0004068,small_business,lapsed,2018-09-09,medium,18.48
CUST004069,PTY004069,CN-0004069,small_business,active,2020-08-19,high,90.18
CUST004070,PTY004070,CN-0004070,affluent,prospect,2019-01-21,high,29.02
CUST004071,PTY004071,CN-0004071,small_business,former,2019-11-20,high,15.53
CUST004072,PTY004072,CN-0004072,retail,active,2025-06-29,high,24.47
CUST004073,PTY004073,CN-0004073,small_business,prospect,2026-06-16,high,43.92
CUST004074,PTY004074,CN-0004074,affluent,prospect,2021-12-08,low,66.83
CUST004075,PTY004075,CN-0004075,small_business,lapsed,2023-10-10,low,97.99
CUST004076,PTY004076,CN-0004076,small_business,prospect,2022-09-03,high,10.31
CUST004077,PTY004077,CN-0004077,small_business,active,2023-07-21,low,89.73
CUST004078,PTY004078,CN-0004078,retail,active,2023-03-30,high,83.08
CUST004079,PTY004079,CN-0004079,small_business,former,2019-07-04,high,99.01
CUST004080,PTY004080,CN-0004080,affluent,inactive,2025-09-04,low,50.86
CUST004081,PTY004081,CN-0004081,small_business,former,2020-01-04,low,66.74
CUST004082,PTY004082,CN-0004082,retail,lapsed,2018-10-17,medium,31.83
CUST004083,PTY004083,CN-0004083,affluent,active,2021-08-01,medium,74.93
CUST004084,PTY004084,CN-0004084,retail,prospect,2024-08-28,medium,24.19
CUST004085,PTY004085,CN-0004085,affluent,active,2022-04-15,very_high,58.31
CUST004086,PTY004086,CN-0004086,affluent,active,2022-10-01,medium,56.98
CUST004087,PTY004087,CN-0004087,retail,inactive,2020-08-15,very_high,9.33
CUST004088,PTY004088,CN-0004088,retail,former,2020-10-21,low,62.51
CUST004089,PTY004089,CN-0004089,retail,inactive,2024-01-29,low,83.58
CUST004090,PTY004090,CN-0004090,small_business,active,2020-08-02,high,65.37
CUST004091,PTY004091,CN-0004091,small_business,prospect,2019-09-02,very_high,42.46
CUST004092,PTY004092,CN-0004092,affluent,lapsed,2019-12-29,medium,27.02
CUST004093,PTY004093,CN-0004093,retail,former,2020-02-23,high,67.45
CUST004094,PTY004094,CN-0004094,affluent,active,2024-01-16,medium,25.74
CUST004095,PTY004095,CN-0004095,small_business,prospect,2023-04-20,very_high,43.62
CUST004096,PTY004096,CN-0004096,small_business,lapsed,2024-11-12,low,50.77
CUST004097,PTY004097,CN-0004097,small_business,former,2026-09-14,high,17.57
CUST004098,PTY004098,CN-0004098,affluent,inactive,2020-10-17,medium,38.37
CUST004099,PTY004099,CN-0004099,retail,inactive,2024-12-15,high,34.35
CUST004100,PTY004100,CN-0004100,small_business,active,2023-01-17,high,82.12
CUST004101,PTY004101,CN-0004101,affluent,former,2018-03-30,high,16.31
CUST004102,PTY004102,CN-0004102,affluent,lapsed,2026-07-07,high,60.88
CUST004103,PTY004103,CN-0004103,affluent,former,2023-05-19,low,24.87
CUST004104,PTY004104,CN-0004104,affluent,former,2022-10-15,very_high,28.34
CUST004105,PTY004105,CN-0004105,small_business,inactive,2020-05-08,low,83.95
CUST004106,PTY004106,CN-0004106,small_business,active,2023-04-11,low,25.86
CUST004107,PTY004107,CN-0004107,affluent,inactive,2019-05-26,medium,0.45
CUST004108,PTY004108,CN-0004108,affluent,former,2026-07-19,high,27.4
CUST004109,PTY004109,CN-0004109,affluent,active,2024-03-04,medium,93.46
CUST004110,PTY004110,CN-0004110,affluent,lapsed,2021-03-12,very_high,66.7
CUST004111,PTY004111,CN-0004111,small_business,active,2023-10-16,very_high,58.9
CUST004112,PTY004112,CN-0004112,affluent,active,2024-11-08,very_high,1.64
CUST004113,PTY004113,CN-0004113,retail,active,2025-11-10,low,87.22
CUST004114,PTY004114,CN-0004114,affluent,prospect,2022-11-10,low,84.63
CUST004115,PTY004115,CN-0004115,small_business,prospect,2024-12-19,low,2.63
CUST004116,PTY004116,CN-0004116,retail,former,2026-07-05,high,79.61
CUST004117,PTY004117,CN-0004117,small_business,prospect,2026-01-11,high,39.22
CUST004118,PTY004118,CN-0004118,small_business,active,2022-01-08,high,0.01
CUST004119,PTY004119,CN-0004119,retail,inactive,2021-10-19,very_high,94.37
CUST004120,PTY004120,CN-0004120,retail,active,2025-09-11,very_high,66.22
CUST004121,PTY004121,CN-0004121,affluent,lapsed,2020-12-04,medium,20.44
CUST004122,PTY004122,CN-0004122,retail,active,2025-10-14,very_high,57.55
CUST004123,PTY004123,CN-0004123,retail,active,2021-09-04,high,75.95
CUST004124,PTY004124,CN-0004124,affluent,active,2018-03-10,very_high,40.85
CUST004125,PTY004125,CN-0004125,affluent,former,2025-12-07,medium,48.45
CUST004126,PTY004126,CN-0004126,retail,active,2021-06-27,high,90.12
CUST004127,PTY004127,CN-0004127,small_business,prospect,2024-04-16,very_high,83.14
CUST004128,PTY004128,CN-0004128,affluent,active,2024-01-09,high,80.15
CUST004129,PTY004129,CN-0004129,small_business,prospect,2019-05-25,medium,33.04
CUST004130,PTY004130,CN-0004130,retail,inactive,2025-08-27,high,87.13
CUST004131,PTY004131,CN-0004131,small_business,lapsed,2023-07-03,medium,75.56
CUST004132,PTY004132,CN-0004132,affluent,former,2021-05-17,low,62.92
CUST004133,PTY004133,CN-0004133,retail,inactive,2026-07-13,high,57.3
CUST004134,PTY004134,CN-0004134,affluent,active,2026-07-05,low,67.12
CUST004135,PTY004135,CN-0004135,small_business,inactive,2020-03-13,high,22.07
CUST004136,PTY004136,CN-0004136,retail,prospect,2026-01-28,low,85.02
CUST004137,PTY004137,CN-0004137,small_business,inactive,2019-08-02,very_high,60.11
CUST004138,PTY004138,CN-0004138,affluent,lapsed,2018-12-11,medium,0.15
CUST004139,PTY004139,CN-0004139,affluent,inactive,2021-04-19,high,14.74
CUST004140,PTY004140,CN-0004140,small_business,active,2025-12-10,high,52.42
CUST004141,PTY004141,CN-0004141,small_business,prospect,2026-07-06,medium,38.73
CUST004142,PTY004142,CN-0004142,retail,prospect,2022-08-27,medium,74.74
CUST004143,PTY004143,CN-0004143,small_business,active,2020-06-02,high,21.13
CUST004144,PTY004144,CN-0004144,small_business,active,2024-09-03,very_high,74.72
CUST004145,PTY004145,CN-0004145,retail,active,2026-01-22,low,53.72
CUST004146,PTY004146,CN-0004146,retail,active,2025-07-24,medium,37.08
CUST004147,PTY004147,CN-0004147,small_business,prospect,2025-08-15,very_high,71.41
CUST004148,PTY004148,CN-0004148,retail,active,2026-05-01,medium,83.82
CUST004149,PTY004149,CN-0004149,small_business,active,2023-01-03,high,46.1
CUST004150,PTY004150,CN-0004150,retail,lapsed,2022-10-20,very_high,89.02
CUST004151,PTY004151,CN-0004151,retail,active,2022-05-09,very_high,53.82
CUST004152,PTY004152,CN-0004152,retail,inactive,2025-10-24,very_high,81.37
CUST004153,PTY004153,CN-0004153,small_business,former,2020-12-21,high,61.33
CUST004154,PTY004154,CN-0004154,small_business,lapsed,2025-09-03,medium,94.09
CUST004155,PTY004155,CN-0004155,affluent,active,2023-08-20,medium,58.74
CUST004156,PTY004156,CN-0004156,small_business,lapsed,2020-02-19,very_high,78.72
CUST004157,PTY004157,CN-0004157,retail,active,2018-04-23,very_high,46.57
CUST004158,PTY004158,CN-0004158,small_business,active,2024-04-02,low,26.51
CUST004159,PTY004159,CN-0004159,retail,former,2019-09-08,very_high,42.13
CUST004160,PTY004160,CN-0004160,retail,active,2021-12-23,very_high,35.07
CUST004161,PTY004161,CN-0004161,retail,prospect,2021-05-05,high,75.44
CUST004162,PTY004162,CN-0004162,retail,lapsed,2026-08-06,medium,5.94
CUST004163,PTY004163,CN-0004163,retail,former,2024-08-06,low,64.33
CUST004164,PTY004164,CN-0004164,affluent,former,2018-07-10,high,73.85
CUST004165,PTY004165,CN-0004165,small_business,active,2022-08-03,high,72.6
CUST004166,PTY004166,CN-0004166,retail,lapsed,2019-09-07,high,72.24
CUST004167,PTY004167,CN-0004167,retail,inactive,2021-11-07,high,65.47
CUST004168,PTY004168,CN-0004168,small_business,active,2022-09-28,high,95.38
