claim_id,claim_number,policy_id,customer_id,policy_coverage_id,loss_date,report_date,claim_status,loss_cause,paid_amount,reserve_amount
CLM003633,CN-00003633,POL003733,CUST000198,COV003633,2025-07-31,2025-08-11,closed,theft,616.66,126.98
CLM003634,CN-00003634,POL003734,CUST003625,COV003634,2024-05-15,2024-05-23,reopened,fire,920.1,138.85
CLM003635,CN-00003635,POL003735,CUST003566,COV003635,2026-01-13,2026-01-27,closed,other,654.03,194.37
CLM003636,CN-00003636,POL003736,CUST003354,COV003636,2026-04-07,2026-04-12,closed,water_damage,488.31,135.51
CLM003637,CN-00003637,POL003737,CUST004830,COV003637,2024-06-06,2024-06-07,open,theft,11452.99,2258.77
CLM003638,CN-00003638,POL003738,CUST000625,COV003638,2026-02-21,2026-03-04,subrogation,theft,492.67,132.66
CLM003639,CN-00003639,POL003739,CUST001811,COV003639,2025-01-09,2025-01-10,closed,liability,85.12,8.59
CLM003640,CN-00003640,POL003740,CUST000848,COV003640,2025-04-23,2025-04-24,open,liability,379.22,5.8
CLM003641,CN-00003641,POL003741,CUST001802,COV003641,2026-05-14,2026-05-23,closed,weather,870.68,124.76
CLM003642,CN-00003642,POL003742,CUST003787,COV003642,2026-07-20,2026-07-30,closed,water_damage,922.76,46.97
CLM003643,CN-00003643,POL003743,CUST000017,COV003643,2025-02-17,2025-03-02,closed,other,799.87,197.19
CLM003644,CN-00003644,POL003744,CUST004853,COV003644,2026-04-22,2026-05-03,reopened,fire,676.28,68.82
CLM003645,CN-00003645,POL003745,CUST000813,COV003645,2026-08-05,2026-08-05,closed,theft,381.82,96.24
CLM003646,CN-00003646,POL003746,CUST004698,COV003646,2024-07-14,2024-07-18,closed,other,967.98,232.63
CLM003647,CN-00003647,POL003747,CUST003497,COV003647,2024-01-20,2024-01-30,closed,fire,13206.27,2198.49
CLM003648,CN-00003648,POL003748,CUST003074,COV003648,2025-05-17,2025-05-26,closed,water_damage,7280.53,526.12
CLM003649,CN-00003649,POL003749,CUST000152,COV003649,2024-11-12,2024-11-16,open,theft,643.97,71.49
CLM003650,CN-00003650,POL003750,CUST004579,COV003650,2024-02-09,2024-02-12,closed,liability,647.14,43.16
CLM003651,CN-00003651,POL003751,CUST004700,COV003651,2024-11-09,2024-11-10,subrogation,water_damage,603.21,143.11
CLM003652,CN-00003652,POL003752,CUST001074,COV003652,2026-05-15,2026-05-16,closed,weather,238.52,18.49
CLM003653,CN-00003653,POL003753,CUST004758,COV003653,2024-07-13,2024-07-15,reopened,weather,911.12,132.4
CLM003654,CN-00003654,POL003754,CUST001427,COV003654,2024-05-11,2024-05-18,closed,other,911.74,250.3
CLM003655,CN-00003655,POL003755,CUST001402,COV003655,2025-11-03,2025-11-06,closed,water_damage,341.59,67.22
CLM003656,CN-00003656,POL003756,CUST001400,COV003656,2025-12-22,2025-12-23,open,collision,316.55,78.16
CLM003657,CN-00003657,POL003757,CUST003386,COV003657,2025-07-08,2025-07-10,open,water_damage,129.31,27.51
CLM003658,CN-00003658,POL003758,CUST003261,COV003658,2026-03-31,2026-04-03,closed,other,564.37,17.96
CLM003659,CN-00003659,POL003759,CUST002448,COV003659,2025-07-08,2025-07-09,open,theft,495.73,143.35
CLM003660,CN-00003660,POL003760,CUST004677,COV003660,2026-06-14,2026-06-18,closed,collision,8458.24,2402.24
CLM003661,CN-00003661,POL003761,CUST003239,COV003661,2024-10-15,2024-10-27,closed,water_damage,508.8,142.41
CLM003662,CN-00003662,POL003762,CUST002993,COV003662,2025-09-23,2025-10-04,open,liability,486.3,106.04
CLM003663,CN-00003663,POL003763,CUST004653,COV003663,2024-08-27,2024-09-05,denied,water_damage,905.88,5.5
CLM003664,CN-00003664,POL003764,CUST002638,COV003664,2025-11-23,2025-11-24,closed,fire,750.28,65.08
CLM003665,CN-00003665,POL003765,CUST003182,COV003665,2026-02-12,2026-02-15,reopened,weather,550.36,58.42
CLM003666,CN-00003666,POL003766,CUST004867,COV003666,2026-06-11,2026-06-20,closed,water_damage,444.22,31.91
CLM003667,CN-00003667,POL003767,CUST003357,COV003667,2025-08-12,2025-08-19,closed,collision,525.3,147.74
CLM003668,CN-00003668,POL003768,CUST000377,COV003668,2025-09-02,2025-09-03,reopened,water_damage,246.39,2.85
CLM003669,CN-00003669,POL003769,CUST000381,COV003669,2024-11-13,2024-11-27,denied,fire,194.12,52.79
CLM003670,CN-00003670,POL003770,CUST003524,COV003670,2024-09-14,2024-09-25,denied,fire,179.28,10.01
CLM003671,CN-00003671,POL003771,CUST002816,COV003671,2025-09-22,2025-10-04,reopened,fire,349.96,58.58
CLM003672,CN-00003672,POL003772,CUST002130,COV003672,2025-09-26,2025-09-26,closed,weather,333.75,15.4
CLM003673,CN-00003673,POL003773,CUST000890,COV003673,2024-05-10,2024-05-23,subrogation,theft,79.3,1.0
CLM003674,CN-00003674,POL003774,CUST000216,COV003674,2026-01-27,2026-02-03,closed,collision,707.04,202.91
CLM003675,CN-00003675,POL003775,CUST003300,COV003675,2025-05-02,2025-05-06,reopened,water_damage,361.19,43.99
CLM003676,CN-00003676,POL003776,CUST003191,COV003676,2024-02-01,2024-02-01,open,liability,781.66,109.66
CLM003677,CN-00003677,POL003777,CUST004932,COV003677,2025-07-05,2025-07-15,closed,water_damage,756.13,40.59
CLM003678,CN-00003678,POL003778,CUST004189,COV003678,2025-12-19,2025-12-23,closed,water_damage,267.09,12.05
CLM003679,CN-00003679,POL003779,CUST001570,COV003679,2025-05-04,2025-05-10,reopened,fire,862.31,108.83
CLM003680,CN-00003680,POL003780,CUST002453,COV003680,2025-12-04,2025-12-13,closed,water_damage,918.12,234.55
CLM003681,CN-00003681,POL003781,CUST004731,COV003681,2024-06-20,2024-06-26,denied,fire,67.01,19.24
CLM003682,CN-00003682,POL003782,CUST004713,COV003682,2025-09-12,2025-09-13,closed,liability,51.01,3.82
CLM003683,CN-00003683,POL003783,CUST003870,COV003683,2025-05-20,2025-05-28,denied,theft,565.2,158.89
CLM003684,CN-00003684,POL003784,CUST000857,COV003684,2024-10-19,2024-10-19,subrogation,water_damage,832.03,160.73
CLM003685,CN-00003685,POL003785,CUST000443,COV003685,2025-06-04,2025-06-10,open,fire,949.1,181.11
CLM003686,CN-00003686,POL003786,CUST004415,COV003686,2025-04-23,2025-04-28,closed,collision,608.26,74.99
CLM003687,CN-00003687,POL003787,CUST003774,COV003687,2026-04-23,2026-04-24,closed,collision,242.91,44.76
CLM003688,CN-00003688,POL003788,CUST004435,COV003688,2026-05-22,2026-06-01,closed,theft,576.0,31.82
CLM003689,CN-00003689,POL003789,CUST002793,COV003689,2025-03-10,2025-03-17,closed,collision,633.81,164.06
CLM003690,CN-00003690,POL003790,CUST000441,COV003690,2024-12-20,2024-12-20,reopened,liability,455.35,92.35
CLM003691,CN-00003691,POL003791,CUST004210,COV003691,2025-01-25,2025-01-27,subrogation,other,14718.92,1554.18
CLM003692,CN-00003692,POL003792,CUST001587,COV003692,2025-10-19,2025-10-19,closed,weather,175.56,4.31
CLM003693,CN-00003693,POL003793,CUST001010,COV003693,2025-11-22,2025-11-28,open,fire,326.55,6.32
CLM003694,CN-00003694,POL003794,CUST000115,COV003694,2024-02-15,2024-02-24,closed,fire,771.41,201.9
CLM003695,CN-00003695,POL003795,CUST001426,COV003695,2025-05-01,2025-05-06,closed,liability,625.57,69.38
CLM003696,CN-00003696,POL003796,CUST004292,COV003696,2024-07-17,2024-07-29,reopened,fire,154.1,31.14
CLM003697,CN-00003697,POL003797,CUST000522,COV003697,2026-04-25,2026-04-27,denied,fire,720.47,124.42
CLM003698,CN-00003698,POL003798,CUST003985,COV003698,2026-01-31,2026-02-08,closed,liability,443.37,69.98
CLM003699,CN-00003699,POL003799,CUST003439,COV003699,2024-09-26,2024-10-08,subrogation,theft,602.96,157.54
CLM003700,CN-00003700,POL003800,CUST001226,COV003700,2024-07-28,2024-07-28,closed,weather,103.85,2.98
CLM003701,CN-00003701,POL003801,CUST003881,COV003701,2026-01-11,2026-01-19,closed,weather,940.53,71.73
CLM003702,CN-00003702,POL003802,CUST001872,COV003702,2024-04-06,2024-04-14,closed,fire,550.55,71.12
CLM003703,CN-00003703,POL003803,CUST003143,COV003703,2025-02-10,2025-02-12,open,collision,500.48,85.15
CLM003704,CN-00003704,POL003804,CUST002221,COV003704,2024-06-28,2024-07-05,closed,theft,293.24,44.39
CLM003705,CN-00003705,POL003805,CUST002153,COV003705,2024-09-26,2024-10-08,closed,theft,686.62,4.99
CLM003706,CN-00003706,POL003806,CUST000843,COV003706,2025-11-26,2025-12-08,closed,weather,480.87,34.51
CLM003707,CN-00003707,POL003807,CUST004741,COV003707,2025-04-22,2025-05-04,closed,weather,565.77,168.34
CLM003708,CN-00003708,POL003808,CUST001185,COV003708,2024-08-27,2024-08-29,subrogation,other,7851.22,1893.13
CLM003709,CN-00003709,POL003809,CUST002638,COV003709,2025-05-07,2025-05-15,closed,other,891.3,20.94
CLM003710,CN-00003710,POL003810,CUST000132,COV003710,2024-07-29,2024-08-07,reopened,collision,607.06,162.06
CLM003711,CN-00003711,POL003811,CUST004128,COV003711,2025-02-22,2025-03-08,reopened,collision,369.94,22.6
CLM003712,CN-00003712,POL003812,CUST000958,COV003712,2025-03-29,2025-04-03,closed,weather,530.87,46.08
CLM003713,CN-00003713,POL003813,CUST003143,COV003713,2026-09-07,2026-09-20,reopened,liability,165.62,12.2
CLM003714,CN-00003714,POL003814,CUST001266,COV003714,2024-01-07,2024-01-13,closed,water_damage,895.47,102.47
CLM003715,CN-00003715,POL003815,CUST003614,COV003715,2025-03-18,2025-03-25,subrogation,theft,73.54,2.82
CLM003716,CN-00003716,POL003816,CUST000454,COV003716,2026-01-12,2026-01-14,subrogation,liability,308.0,6.09
CLM003717,CN-00003717,POL003817,CUST001294,COV003717,2025-08-26,2025-08-27,closed,other,187.34,27.19
CLM003718,CN-00003718,POL003818,CUST003259,COV003718,2026-05-19,2026-06-01,reopened,fire,8622.23,2333.17
CLM003719,CN-00003719,POL003819,CUST004535,COV003719,2024-09-25,2024-10-07,closed,liability,930.89,221.46
CLM003720,CN-00003720,POL003820,CUST000596,COV003720,2025-10-03,2025-10-17,open,liability,443.37,120.99
CLM003721,CN-00003721,POL003821,CUST004258,COV003721,2025-11-20,2025-12-02,denied,weather,269.93,52.36
CLM003722,CN-00003722,POL003822,CUST002659,COV003722,2025-10-06,2025-10-07,subrogation,collision,867.94,70.84
CLM003723,CN-00003723,POL003823,CUST002931,COV003723,2024-03-06,2024-03-10,open,liability,127.92,27.4
CLM003724,CN-00003724,POL003824,CUST004430,COV003724,2025-10-23,2025-11-02,denied,water_damage,499.29,89.96
CLM003725,CN-00003725,POL003825,CUST000413,COV003725,2026-03-26,2026-03-31,denied,theft,202.45,30.0
CLM003726,CN-00003726,POL003826,CUST004423,COV003726,2024-12-20,2024-12-28,open,weather,658.38,191.8
CLM003727,CN-00003727,POL003827,CUST002495,COV003727,2026-03-11,2026-03-15,closed,liability,610.68,25.73
CLM003728,CN-00003728,POL003828,CUST004750,COV003728,2024-09-25,2024-10-04,closed,fire,669.4,36.9
CLM003729,CN-00003729,POL003829,CUST001088,COV003729,2024-03-19,2024-04-02,denied,liability,114.18,20.88
CLM003730,CN-00003730,POL003830,CUST000008,COV003730,2025-11-30,2025-12-13,closed,collision,956.03,133.01
CLM003731,CN-00003731,POL003831,CUST004121,COV003731,2026-08-14,2026-08-21,open,weather,247.73,59.86
CLM003732,CN-00003732,POL003832,CUST001806,COV003732,2026-08-29,2026-09-12,closed,collision,748.19,155.69
CLM003733,CN-00003733,POL003833,CUST002832,COV003733,2026-05-08,2026-05-22,open,collision,279.4,63.81
CLM003734,CN-00003734,POL003834,CUST002520,COV003734,2025-02-28,2025-03-07,denied,theft,576.56,29.22
CLM003735,CN-00003735,POL003835,CUST000852,COV003735,2026-07-30,2026-08-10,closed,liability,619.84,66.76
CLM003736,CN-00003736,POL003836,CUST002929,COV003736,2026-02-13,2026-02-18,closed,other,610.99,86.54
CLM003737,CN-00003737,POL003837,CUST000143,COV003737,2026-06-13,2026-06-20,open,fire,373.57,43.63
CLM003738,CN-00003738,POL003838,CUST001124,COV003738,2025-10-09,2025-10-09,closed,liability,267.55,35.26
CLM003739,CN-00003739,POL003839,CUST002225,COV003739,2025-12-22,2025-12-26,closed,other,935.9,131.12
CLM003740,CN-00003740,POL003840,CUST002447,COV003740,2026-02-05,2026-02-10,closed,collision,489.59,2.83
CLM003741,CN-00003741,POL003841,CUST004375,COV003741,2026-03-31,2026-04-08,open,liability,150.69,33.69
CLM003742,CN-00003742,POL003842,CUST004756,COV003742,2025-08-17,2025-08-29,denied,other,290.08,64.61
CLM003743,CN-00003743,POL003843,CUST002487,COV003743,2025-06-13,2025-06-18,open,collision,533.95,27.45
CLM003744,CN-00003744,POL003844,CUST002521,COV003744,2024-04-06,2024-04-13,reopened,water_damage,177.81,9.34
CLM003745,CN-00003745,POL003845,CUST002486,COV003745,2025-11-01,2025-11-07,closed,fire,594.18,96.41
CLM003746,CN-00003746,POL003846,CUST003480,COV003746,2026-08-09,2026-08-16,reopened,liability,67.89,12.59
CLM003747,CN-00003747,POL003847,CUST002543,COV003747,2025-07-25,2025-08-07,closed,water_damage,149.95,6.21
CLM003748,CN-00003748,POL003848,CUST000695,COV003748,2024-05-15,2024-05-16,closed,liability,973.02,117.04
CLM003749,CN-00003749,POL003849,CUST004333,COV003749,2025-04-08,2025-04-17,denied,collision,151.23,18.51
CLM003750,CN-00003750,POL003850,CUST002405,COV003750,2026-01-27,2026-02-07,closed,fire,154.18,9.57
CLM003751,CN-00003751,POL003851,CUST001690,COV003751,2025-06-16,2025-06-23,closed,fire,168.92,18.09
CLM003752,CN-00003752,POL003852,CUST003330,COV003752,2026-03-17,2026-03-24,closed,collision,80.22,15.96
CLM003753,CN-00003753,POL003853,CUST003868,COV003753,2024-07-23,2024-08-01,closed,liability,569.35,43.36
CLM003754,CN-00003754,POL003854,CUST004221,COV003754,2024-01-15,2024-01-20,closed,liability,657.12,17.47
CLM003755,CN-00003755,POL003855,CUST001872,COV003755,2025-08-27,2025-08-29,closed,water_damage,444.14,115.29
CLM003756,CN-00003756,POL003856,CUST001895,COV003756,2024-02-28,2024-03-10,reopened,weather,865.28,238.77
CLM003757,CN-00003757,POL003857,CUST004163,COV003757,2024-02-15,2024-02-29,closed,weather,844.03,78.93
CLM003758,CN-00003758,POL003858,CUST003367,COV003758,2024-03-23,2024-03-31,subrogation,fire,148.51,1.35
CLM003759,CN-00003759,POL003859,CUST003669,COV003759,2025-09-13,2025-09-23,denied,weather,346.08,5.49
CLM003760,CN-00003760,POL003860,CUST002095,COV003760,2026-02-16,2026-02-27,open,water_damage,9625.56,1712.41
CLM003761,CN-00003761,POL003861,CUST001133,COV003761,2024-02-14,2024-02-21,closed,weather,810.64,178.87
CLM003762,CN-00003762,POL003862,CUST002365,COV003762,2026-08-12,2026-08-22,denied,fire,839.5,165.04
CLM003763,CN-00003763,POL003863,CUST002067,COV003763,2025-09-22,2025-09-29,open,fire,756.75,137.35
CLM003764,CN-00003764,POL003864,CUST004292,COV003764,2026-02-17,2026-02-23,closed,fire,977.48,138.5
CLM003765,CN-00003765,POL003865,CUST000777,COV003765,2026-01-21,2026-01-23,closed,liability,8007.59,2305.31
CLM003766,CN-00003766,POL003866,CUST000579,COV003766,2024-09-29,2024-09-29,closed,water_damage,911.08,210.3
CLM003767,CN-00003767,POL003867,CUST003211,COV003767,2024-10-16,2024-10-29,open,fire,925.73,77.9
CLM003768,CN-00003768,POL003868,CUST002456,COV003768,2026-02-11,2026-02-23,subrogation,fire,4820.07,890.87
CLM003769,CN-00003769,POL003869,CUST001200,COV003769,2025-09-30,2025-10-03,reopened,other,969.36,69.71
CLM003770,CN-00003770,POL003870,CUST003237,COV003770,2024-04-08,2024-04-13,closed,theft,799.7,43.03
CLM003771,CN-00003771,POL003871,CUST000222,COV003771,2025-03-14,2025-03-17,open,water_damage,12200.56,1463.37
CLM003772,CN-00003772,POL003872,CUST000084,COV003772,2025-11-11,2025-11-19,denied,water_damage,731.93,105.39
CLM003773,CN-00003773,POL003873,CUST003938,COV003773,2026-01-10,2026-01-24,closed,water_damage,14822.71,737.53
CLM003774,CN-00003774,POL003874,CUST004942,COV003774,2026-03-02,2026-03-06,closed,weather,301.47,65.19
CLM003775,CN-00003775,POL003875,CUST001520,COV003775,2026-06-23,2026-06-25,closed,water_damage,188.21,35.47
CLM003776,CN-00003776,POL003876,CUST002556,COV003776,2026-05-06,2026-05-15,open,other,900.88,221.89
CLM003777,CN-00003777,POL003877,CUST003377,COV003777,2025-10-15,2025-10-18,closed,weather,523.94,24.48
CLM003778,CN-00003778,POL003878,CUST000866,COV003778,2024-03-22,2024-03-22,subrogation,other,290.82,23.62
CLM003779,CN-00003779,POL003879,CUST004992,COV003779,2024-10-09,2024-10-20,subrogation,theft,879.91,64.33
CLM003780,CN-00003780,POL003880,CUST002553,COV003780,2026-02-08,2026-02-18,reopened,collision,592.11,5.95
CLM003781,CN-00003781,POL003881,CUST003753,COV003781,2026-08-27,2026-09-06,closed,collision,739.4,18.77
CLM003782,CN-00003782,POL003882,CUST004580,COV003782,2026-07-25,2026-07-31,closed,other,114.97,31.79
CLM003783,CN-00003783,POL003883,CUST004124,COV003783,2025-10-08,2025-10-17,closed,liability,427.49,33.93
CLM003784,CN-00003784,POL003884,CUST002261,COV003784,2026-05-19,2026-05-28,subrogation,weather,586.22,62.77
CLM003785,CN-00003785,POL003885,CUST004387,COV003785,2024-02-15,2024-02-29,subrogation,liability,5305.17,1399.9
CLM003786,CN-00003786,POL003886,CUST002154,COV003786,2026-04-03,2026-04-12,closed,water_damage,223.93,47.77
CLM003787,CN-00003787,POL003887,CUST002453,COV003787,2024-05-15,2024-05-16,closed,collision,638.28,143.56
CLM003788,CN-00003788,POL003888,CUST003075,COV003788,2024-04-24,2024-04-27,subrogation,collision,854.03,113.22
CLM003789,CN-00003789,POL003889,CUST004028,COV003789,2026-05-18,2026-05-25,closed,theft,3951.86,1169.44
CLM003790,CN-00003790,POL003890,CUST003869,COV003790,2026-01-01,2026-01-06,closed,water_damage,664.26,131.37
CLM003791,CN-00003791,POL003891,CUST002686,COV003791,2024-05-20,2024-05-25,subrogation,other,758.98,209.51
CLM003792,CN-00003792,POL003892,CUST000157,COV003792,2025-05-15,2025-05-23,subrogation,weather,930.63,4.25
CLM003793,CN-00003793,POL003893,CUST004517,COV003793,2025-12-30,2026-01-13,denied,water_damage,312.38,54.83
CLM003794,CN-00003794,POL003894,CUST000321,COV003794,2024-08-09,2024-08-16,open,weather,308.25,39.77
CLM003795,CN-00003795,POL003895,CUST003124,COV003795,2024-03-03,2024-03-03,denied,liability,793.51,62.65
CLM003796,CN-00003796,POL003896,CUST002587,COV003796,2025-03-01,2025-03-13,reopened,collision,882.98,158.69
CLM003797,CN-00003797,POL003897,CUST004314,COV003797,2026-01-28,2026-02-07,closed,other,617.88,151.9
CLM003798,CN-00003798,POL003898,CUST000460,COV003798,2024-12-02,2024-12-04,closed,weather,614.25,12.18
CLM003799,CN-00003799,POL003899,CUST000355,COV003799,2025-05-11,2025-05-24,closed,fire,137.6,0.26
CLM003800,CN-00003800,POL003900,CUST000768,COV003800,2026-08-24,2026-09-01,denied,collision,609.26,158.57
CLM003801,CN-00003801,POL003901,CUST004829,COV003801,2025-08-12,2025-08-23,closed,theft,830.5,211.17
CLM003802,CN-00003802,POL003902,CUST004526,COV003802,2026-05-28,2026-05-31,closed,fire,813.29,102.21
CLM003803,CN-00003803,POL003903,CUST004569,COV003803,2025-01-23,2025-01-23,closed,theft,977.06,85.17
CLM003804,CN-00003804,POL003904,CUST001612,COV003804,2025-10-04,2025-10-11,reopened,collision,599.45,10.78
CLM003805,CN-00003805,POL003905,CUST001161,COV003805,2024-06-01,2024-06-10,closed,liability,339.79,23.02
CLM003806,CN-00003806,POL003906,CUST003242,COV003806,2024-07-22,2024-07-22,subrogation,liability,558.09,144.42
CLM003807,CN-00003807,POL003907,CUST003269,COV003807,2025-10-21,2025-10-27,denied,weather,296.68,63.93
CLM003808,CN-00003808,POL003908,CUST003137,COV003808,2024-04-08,2024-04-09,closed,collision,947.55,274.85
CLM003809,CN-00003809,POL003909,CUST003505,COV003809,2025-07-13,2025-07-20,closed,other,177.11,46.04
CLM003810,CN-00003810,POL003910,CUST003121,COV003810,2024-06-20,2024-06-27,denied,other,14924.07,1461.4
CLM003811,CN-00003811,POL003911,CUST003707,COV003811,2025-02-04,2025-02-17,closed,theft,787.14,40.18
CLM003812,CN-00003812,POL003912,CUST001097,COV003812,2024-12-14,2024-12-17,subrogation,theft,304.15,16.71
CLM003813,CN-00003813,POL003913,CUST004790,COV003813,2026-07-27,2026-08-08,closed,other,733.47,187.1
CLM003814,CN-00003814,POL003914,CUST002394,COV003814,2024-02-05,2024-02-06,subrogation,theft,355.31,2.3
CLM003815,CN-00003815,POL003915,CUST004474,COV003815,2026-03-04,2026-03-08,open,weather,189.38,32.08
CLM003816,CN-00003816,POL003916,CUST002485,COV003816,2025-11-29,2025-11-30,closed,theft,672.64,55.3
CLM003817,CN-00003817,POL003917,CUST002242,COV003817,2026-06-10,2026-06-11,closed,liability,985.86,157.88
CLM003818,CN-00003818,POL003918,CUST003724,COV003818,2025-08-30,2025-09-10,reopened,theft,354.93,83.23
CLM003819,CN-00003819,POL003919,CUST004736,COV003819,2026-07-02,2026-07-13,closed,collision,763.19,186.94
CLM003820,CN-00003820,POL003920,CUST003477,COV003820,2025-10-22,2025-11-04,open,other,317.35,94.05
CLM003821,CN-00003821,POL003921,CUST003941,COV003821,2024-07-08,2024-07-18,open,water_damage,365.67,100.01
CLM003822,CN-00003822,POL003922,CUST002328,COV003822,2024-04-15,2024-04-20,open,other,504.27,141.1
CLM003823,CN-00003823,POL003923,CUST003800,COV003823,2024-04-05,2024-04-08,closed,fire,941.76,148.3
CLM003824,CN-00003824,POL003924,CUST004093,COV003824,2025-02-24,2025-03-10,denied,fire,681.01,159.03
CLM003825,CN-00003825,POL003925,CUST001860,COV003825,2026-06-23,2026-07-02,denied,fire,274.97,36.75
CLM003826,CN-00003826,POL003926,CUST002820,COV003826,2026-03-24,2026-03-30,closed,liability,511.19,70.66
CLM003827,CN-00003827,POL003927,CUST002320,COV003827,2024-03-04,2024-03-10,denied,collision,834.15,78.58
CLM003828,CN-00003828,POL003928,CUST004820,COV003828,2024-06-08,2024-06-09,closed,water_damage,731.01,81.81
CLM003829,CN-00003829,POL003929,CUST003439,COV003829,2024-04-04,2024-04-06,closed,water_damage,988.98,132.39
CLM003830,CN-00003830,POL003930,CUST004132,COV003830,2025-03-24,2025-04-02,subrogation,theft,189.0,27.09
CLM003831,CN-00003831,POL003931,CUST001704,COV003831,2025-09-01,2025-09-15,closed,fire,798.47,56.65
CLM003832,CN-00003832,POL003932,CUST001429,COV003832,2025-02-17,2025-03-02,closed,weather,150.33,41.41
CLM003833,CN-00003833,POL003933,CUST000379,COV003833,2024-01-05,2024-01-06,reopened,fire,285.62,38.44
CLM003834,CN-00003834,POL003934,CUST003758,COV003834,2026-02-24,2026-03-08,closed,collision,143.18,29.39
CLM003835,CN-00003835,POL003935,CUST003840,COV003835,2024-06-14,2024-06-26,subrogation,fire,861.6,243.9
CLM003836,CN-00003836,POL003936,CUST004809,COV003836,2025-06-03,2025-06-08,closed,water_damage,433.67,48.53
CLM003837,CN-00003837,POL003937,CUST003129,COV003837,2026-08-01,2026-08-11,closed,collision,860.03,30.8
CLM003838,CN-00003838,POL003938,CUST000010,COV003838,2024-12-30,2024-12-31,closed,weather,547.35,84.52
CLM003839,CN-00003839,POL003939,CUST001641,COV003839,2024-01-25,2024-02-07,closed,liability,512.72,134.17
CLM003840,CN-00003840,POL003940,CUST004172,COV003840,2024-08-21,2024-09-01,closed,liability,116.75,26.25
CLM003841,CN-00003841,POL003941,CUST001230,COV003841,2025-02-27,2025-03-13,closed,water_damage,142.04,13.69
CLM003842,CN-00003842,POL003942,CUST002839,COV003842,2026-03-08,2026-03-14,open,collision,905.11,221.51
CLM003843,CN-00003843,POL003943,CUST000945,COV003843,2024-01-04,2024-01-05,closed,liability,809.44,104.39
CLM003844,CN-00003844,POL003944,CUST000021,COV003844,2024-07-26,2024-08-02,denied,liability,731.48,194.97
CLM003845,CN-00003845,POL003945,CUST004502,COV003845,2024-05-13,2024-05-17,open,collision,871.51,40.7
CLM003846,CN-00003846,POL003946,CUST003515,COV003846,2025-06-22,2025-07-05,closed,fire,943.26,198.56
CLM003847,CN-00003847,POL003947,CUST004572,COV003847,2025-04-27,2025-05-03,denied,water_damage,923.7,270.54
CLM003848,CN-00003848,POL003948,CUST003554,COV003848,2025-04-15,2025-04-23,closed,other,879.25,22.92
CLM003849,CN-00003849,POL003949,CUST002810,COV003849,2026-07-29,2026-08-01,denied,other,346.59,58.12
CLM003850,CN-00003850,POL003950,CUST000787,COV003850,2025-08-11,2025-08-21,subrogation,weather,88.94,4.87
CLM003851,CN-00003851,POL003951,CUST003457,COV003851,2024-02-16,2024-02-27,closed,weather,11446.59,789.44
CLM003852,CN-00003852,POL003952,CUST000316,COV003852,2025-11-08,2025-11-09,closed,other,935.38,113.06
CLM003853,CN-00003853,POL003953,CUST000172,COV003853,2024-07-07,2024-07-15,subrogation,liability,880.09,137.98
CLM003854,CN-00003854,POL003954,CUST004934,COV003854,2026-09-09,2026-09-23,open,fire,531.59,39.23
CLM003855,CN-00003855,POL003955,CUST000589,COV003855,2024-12-04,2024-12-16,subrogation,weather,703.84,99.82
CLM003856,CN-00003856,POL003956,CUST003637,COV003856,2024-08-11,2024-08-21,closed,collision,61.32,17.29
CLM003857,CN-00003857,POL003957,CUST002546,COV003857,2024-11-30,2024-12-02,reopened,liability,369.12,91.35
CLM003858,CN-00003858,POL003958,CUST003086,COV003858,2026-07-13,2026-07-24,reopened,collision,379.09,19.06
CLM003859,CN-00003859,POL003959,CUST001823,COV003859,2024-09-10,2024-09-13,closed,liability,869.54,27.24
CLM003860,CN-00003860,POL003960,CUST004811,COV003860,2026-07-03,2026-07-14,reopened,other,148.4,39.98
CLM003861,CN-00003861,POL003961,CUST000839,COV003861,2026-07-11,2026-07-21,subrogation,theft,13886.1,826.47
CLM003862,CN-00003862,POL003962,CUST003101,COV003862,2024-03-09,2024-03-13,denied,other,296.43,49.55
CLM003863,CN-00003863,POL003963,CUST000938,COV003863,2025-09-08,2025-09-20,reopened,theft,800.73,119.07
CLM003864,CN-00003864,POL003964,CUST002217,COV003864,2026-07-11,2026-07-11,denied,theft,10881.1,2004.46
CLM003865,CN-00003865,POL003965,CUST004924,COV003865,2025-08-10,2025-08-12,closed,other,923.97,43.33
CLM003866,CN-00003866,POL003966,CUST000272,COV003866,2024-09-23,2024-09-29,closed,weather,861.28,244.12
CLM003867,CN-00003867,POL003967,CUST001862,COV003867,2026-02-10,2026-02-10,closed,collision,807.04,178.97
CLM003868,CN-00003868,POL003968,CUST003368,COV003868,2024-07-26,2024-08-05,denied,fire,472.34,71.2
CLM003869,CN-00003869,POL003969,CUST002748,COV003869,2024-06-26,2024-07-07,reopened,water_damage,853.05,100.98
CLM003870,CN-00003870,POL003970,CUST000448,COV003870,2024-02-26,2024-03-09,open,other,788.69,88.58
CLM003871,CN-00003871,POL003971,CUST002168,COV003871,2025-11-07,2025-11-20,closed,other,284.98,60.32
CLM003872,CN-00003872,POL003972,CUST003277,COV003872,2026-03-19,2026-04-02,denied,collision,925.22,139.51
CLM003873,CN-00003873,POL003973,CUST001100,COV003873,2026-09-07,2026-09-11,subrogation,collision,188.73,51.44
CLM003874,CN-00003874,POL003974,CUST003168,COV003874,2025-12-02,2025-12-03,reopened,fire,288.1,45.63
