payment_id,policy_id,customer_id,payment_date,payment_status,payment_method,billed_amount,paid_amount
PAY004199,POL004299,CUST004115,2025-09-20,scheduled,other,1890.02,1890.02
PAY004200,POL004300,CUST003438,2026-05-26,paid,wire,1113.77,1113.77
PAY004201,POL004301,CUST004445,2025-09-28,reversed,ach,787.06,0.0
PAY004202,POL004302,CUST004892,2024-01-09,scheduled,wire,1934.46,1934.46
PAY004203,POL004303,CUST003378,2026-02-04,paid,card,819.54,819.54
PAY004204,POL004304,CUST001024,2024-04-26,paid,card,1646.19,1646.19
PAY004205,POL004305,CUST004812,2025-11-23,failed,check,413.25,413.25
PAY004206,POL004306,CUST003857,2025-12-22,paid,ach,573.18,573.18
PAY004207,POL004307,CUST002544,2025-09-28,paid,other,784.62,784.62
PAY004208,POL004308,CUST000016,2026-09-09,reversed,payroll,1078.75,1078.75
PAY004209,POL004309,CUST001173,2024-02-09,paid,check,212.38,212.38
PAY004210,POL004310,CUST002150,2025-12-27,paid,card,1190.75,1190.75
PAY004211,POL004311,CUST004154,2024-01-17,past_due,wire,1965.83,0.0
PAY004212,POL004312,CUST004446,2026-07-26,paid,check,55.87,55.87
PAY004213,POL004313,CUST003911,2025-06-19,paid,payroll,810.91,810.91
PAY004214,POL004314,CUST003472,2025-10-06,paid,ach,1233.07,0.0
PAY004215,POL004315,CUST001784,2026-05-23,refunded,check,444.02,444.02
PAY004216,POL004316,CUST001344,2025-01-17,paid,card,758.62,758.62
PAY004217,POL004317,CUST003087,2026-02-09,paid,cash,660.47,660.47
PAY004218,POL004318,CUST001795,2025-07-09,refunded,payroll,759.71,759.71
PAY004219,POL004319,CUST003642,2024-11-26,paid,ach,163.19,0.0
PAY004220,POL004320,CUST002163,2025-04-12,paid,wire,813.2,813.2
PAY004221,POL004321,CUST003817,2024-10-06,past_due,ach,1895.54,1895.54
PAY004222,POL004322,CUST002576,2024-12-16,past_due,other,811.78,811.78
PAY004223,POL004323,CUST003954,2025-09-27,failed,check,1199.17,1199.17
PAY004224,POL004324,CUST004591,2024-10-16,paid,payroll,1176.7,1176.7
PAY004225,POL004325,CUST000312,2024-03-21,refunded,payroll,1300.83,1300.83
PAY004226,POL004326,CUST004734,2025-04-07,refunded,wire,172.12,172.12
PAY004227,POL004327,CUST002036,2026-04-24,scheduled,ach,1207.99,1207.99
PAY004228,POL004328,CUST001198,2024-02-04,reversed,check,1915.18,1915.18
PAY004229,POL004329,CUST002899,2025-08-05,paid,wire,1101.36,1101.36
PAY004230,POL004330,CUST003066,2024-05-17,scheduled,payroll,808.28,808.28
PAY004231,POL004331,CUST002851,2024-11-22,reversed,other,659.69,659.69
PAY004232,POL004332,CUST004568,2024-04-10,past_due,other,1003.37,0.0
PAY004233,POL004333,CUST000134,2024-12-13,paid,cash,1216.07,0.0
PAY004234,POL004334,CUST000442,2026-04-20,paid,wire,528.53,528.53
PAY004235,POL004335,CUST002733,2024-06-21,refunded,wire,1508.04,1508.04
PAY004236,POL004336,CUST000547,2024-07-12,paid,wire,1357.38,1357.38
PAY004237,POL004337,CUST001527,2024-06-05,paid,other,1882.55,0.0
PAY004238,POL004338,CUST003786,2025-06-30,paid,check,1358.97,1358.97
PAY004239,POL004339,CUST003062,2025-07-10,refunded,other,112.65,112.65
PAY004240,POL004340,CUST001931,2025-07-16,reversed,check,1887.68,0.0
PAY004241,POL004341,CUST004635,2024-06-22,scheduled,other,614.4,614.4
PAY004242,POL004342,CUST000408,2024-10-17,scheduled,wire,1965.94,0.0
PAY004243,POL004343,CUST003873,2024-09-09,paid,other,475.05,475.05
PAY004244,POL004344,CUST002359,2024-12-25,reversed,check,68.32,68.32
PAY004245,POL004345,CUST001495,2025-11-22,paid,ach,452.59,452.59
PAY004246,POL004346,CUST004589,2025-05-11,paid,payroll,1570.05,1570.05
PAY004247,POL004347,CUST000939,2024-12-21,reversed,payroll,885.94,0.0
PAY004248,POL004348,CUST001562,2025-02-08,failed,ach,303.39,303.39
PAY004249,POL004349,CUST001011,2025-01-15,scheduled,ach,1414.83,1414.83
PAY004250,POL004350,CUST000449,2024-11-11,paid,wire,486.16,486.16
PAY004251,POL004351,CUST001777,2025-01-08,past_due,ach,281.02,281.02
PAY004252,POL004352,CUST004594,2025-03-10,paid,ach,338.72,338.72
PAY004253,POL004353,CUST002814,2024-07-24,paid,cash,847.25,847.25
PAY004254,POL004354,CUST004427,2026-05-04,reversed,check,1352.9,0.0
PAY004255,POL004355,CUST000797,2025-02-10,failed,payroll,1747.84,1747.84
PAY004256,POL004356,CUST004229,2025-03-17,past_due,other,1657.69,1657.69
PAY004257,POL004357,CUST001200,2025-01-25,past_due,ach,1642.64,0.0
PAY004258,POL004358,CUST002379,2025-07-07,scheduled,card,1903.26,1903.26
PAY004259,POL004359,CUST004524,2026-04-05,past_due,other,534.16,534.16
PAY004260,POL004360,CUST003152,2025-04-05,paid,cash,1510.52,1510.52
PAY004261,POL004361,CUST004398,2025-12-20,scheduled,ach,162.11,162.11
PAY004262,POL004362,CUST004475,2026-09-06,past_due,cash,1279.72,1279.72
PAY004263,POL004363,CUST002199,2024-09-13,refunded,other,604.35,604.35
PAY004264,POL004364,CUST004974,2025-05-26,reversed,payroll,908.64,0.0
PAY004265,POL004365,CUST004832,2025-03-13,paid,other,1714.52,1714.52
PAY004266,POL004366,CUST002072,2025-02-10,refunded,card,587.97,587.97
PAY004267,POL004367,CUST000041,2024-09-27,paid,check,756.94,756.94
PAY004268,POL004368,CUST004115,2025-03-21,paid,card,1776.83,1776.83
PAY004269,POL004369,CUST001382,2026-05-17,past_due,cash,1822.38,0.0
PAY004270,POL004370,CUST002537,2025-07-04,reversed,payroll,312.03,312.03
PAY004271,POL004371,CUST001225,2026-02-05,paid,wire,385.98,0.0
PAY004272,POL004372,CUST003642,2026-07-09,paid,ach,503.65,503.65
PAY004273,POL004373,CUST004480,2025-03-02,paid,other,1946.21,1946.21
PAY004274,POL004374,CUST000451,2024-07-16,paid,cash,571.32,571.32
PAY004275,POL004375,CUST002193,2025-05-08,failed,wire,132.65,132.65
PAY004276,POL004376,CUST001099,2026-01-02,reversed,payroll,1881.31,1881.31
PAY004277,POL004377,CUST002719,2024-07-01,failed,card,682.57,0.0
PAY004278,POL004378,CUST001081,2024-07-21,paid,other,1159.23,1159.23
PAY004279,POL004379,CUST002798,2025-03-11,reversed,other,859.8,859.8
PAY004280,POL004380,CUST000090,2024-07-08,paid,wire,103.53,103.53
PAY004281,POL004381,CUST004269,2024-10-13,failed,ach,904.57,904.57
PAY004282,POL004382,CUST003751,2024-02-18,scheduled,check,1760.19,1760.19
PAY004283,POL004383,CUST003520,2026-05-28,paid,wire,649.77,649.77
PAY004284,POL004384,CUST002909,2026-05-15,failed,cash,1384.7,1384.7
PAY004285,POL004385,CUST004033,2025-03-31,scheduled,other,342.13,342.13
PAY004286,POL004386,CUST004977,2024-03-23,paid,check,954.15,954.15
PAY004287,POL004387,CUST000725,2026-08-09,refunded,card,1340.36,1340.36
PAY004288,POL004388,CUST001583,2024-11-05,reversed,other,1247.68,1247.68
PAY004289,POL004389,CUST004455,2024-07-26,failed,wire,543.67,543.67
PAY004290,POL004390,CUST000323,2025-11-01,paid,check,1910.28,1910.28
PAY004291,POL004391,CUST003875,2025-03-09,paid,check,1608.59,1608.59
PAY004292,POL004392,CUST000668,2025-03-06,paid,cash,1194.26,1194.26
PAY004293,POL004393,CUST000264,2025-09-25,past_due,wire,1520.95,1520.95
PAY004294,POL004394,CUST003795,2024-07-25,scheduled,cash,1510.44,0.0
PAY004295,POL004395,CUST003838,2025-05-04,scheduled,ach,883.68,883.68
PAY004296,POL004396,CUST003058,2024-02-04,refunded,cash,1956.74,1956.74
PAY004297,POL004397,CUST003981,2024-08-10,paid,other,1990.57,1990.57
PAY004298,POL004398,CUST004059,2026-03-24,paid,ach,1751.61,1751.61
PAY004299,POL004399,CUST001277,2024-05-14,refunded,ach,1936.55,1936.55
PAY004300,POL004400,CUST003163,2025-06-09,paid,wire,1135.14,1135.14
PAY004301,POL004401,CUST004619,2025-12-04,paid,card,247.65,0.0
PAY004302,POL004402,CUST002660,2024-10-30,scheduled,payroll,59.22,0.0
PAY004303,POL004403,CUST003304,2026-07-07,paid,other,1336.35,0.0
PAY004304,POL004404,CUST004985,2024-09-23,past_due,card,290.73,290.73
PAY004305,POL004405,CUST001880,2026-09-05,paid,payroll,1738.3,0.0
PAY004306,POL004406,CUST003919,2026-07-18,scheduled,payroll,1863.5,1863.5
PAY004307,POL004407,CUST003411,2025-05-26,paid,payroll,406.66,406.66
PAY004308,POL004408,CUST000204,2024-01-13,paid,payroll,1093.87,1093.87
PAY004309,POL004409,CUST000791,2026-05-04,paid,ach,398.52,398.52
PAY004310,POL004410,CUST002358,2025-09-12,reversed,wire,1660.23,0.0
PAY004311,POL004411,CUST003610,2025-06-18,paid,ach,903.79,0.0
PAY004312,POL004412,CUST001025,2025-11-17,paid,payroll,154.0,0.0
PAY004313,POL004413,CUST004102,2024-05-07,refunded,ach,1128.35,1128.35
PAY004314,POL004414,CUST000053,2025-10-07,refunded,cash,268.99,268.99
PAY004315,POL004415,CUST000428,2024-12-03,reversed,wire,127.99,127.99
PAY004316,POL004416,CUST000509,2024-10-08,refunded,ach,1884.91,0.0
PAY004317,POL004417,CUST003643,2024-03-23,paid,cash,265.82,0.0
PAY004318,POL004418,CUST003208,2026-08-20,failed,other,251.19,251.19
PAY004319,POL004419,CUST004277,2024-11-03,scheduled,other,1668.33,0.0
PAY004320,POL004420,CUST000368,2026-07-07,scheduled,ach,602.17,0.0
PAY004321,POL004421,CUST002386,2026-07-02,paid,card,1707.04,1707.04
PAY004322,POL004422,CUST004789,2024-09-21,failed,wire,1560.34,0.0
PAY004323,POL004423,CUST000760,2026-08-08,refunded,cash,897.93,897.93
PAY004324,POL004424,CUST003526,2026-05-31,paid,ach,591.45,591.45
PAY004325,POL004425,CUST003581,2025-10-22,paid,other,456.36,456.36
PAY004326,POL004426,CUST002019,2024-06-11,paid,cash,446.25,446.25
PAY004327,POL004427,CUST004542,2024-12-30,past_due,cash,690.5,690.5
PAY004328,POL004428,CUST001981,2025-06-18,paid,ach,522.58,0.0
PAY004329,POL004429,CUST002729,2025-03-06,reversed,payroll,260.6,0.0
PAY004330,POL004430,CUST004560,2024-07-11,reversed,card,427.18,427.18
PAY004331,POL004431,CUST002312,2024-09-22,failed,cash,870.6,870.6
PAY004332,POL004432,CUST000287,2025-06-20,past_due,other,1421.7,0.0
PAY004333,POL004433,CUST003079,2024-02-03,paid,payroll,1306.32,1306.32
PAY004334,POL004434,CUST004440,2025-03-26,paid,wire,1728.09,1728.09
PAY004335,POL004435,CUST002449,2025-06-25,paid,cash,1466.2,1466.2
PAY004336,POL004436,CUST002975,2026-05-07,reversed,cash,1563.28,0.0
PAY004337,POL004437,CUST001662,2025-04-24,failed,check,934.69,934.69
PAY004338,POL004438,CUST003172,2025-06-29,reversed,wire,344.81,0.0
PAY004339,POL004439,CUST000520,2024-10-30,past_due,card,556.85,556.85
PAY004340,POL004440,CUST001968,2026-04-19,paid,check,1386.87,1386.87
PAY004341,POL004441,CUST003165,2024-04-04,reversed,ach,365.74,365.74
PAY004342,POL004442,CUST004933,2024-01-04,paid,card,1341.92,1341.92
PAY004343,POL004443,CUST003782,2024-06-09,scheduled,cash,1084.82,1084.82
PAY004344,POL004444,CUST004836,2026-02-16,failed,ach,628.07,628.07
PAY004345,POL004445,CUST002765,2026-05-25,paid,payroll,1404.27,1404.27
PAY004346,POL004446,CUST002449,2024-12-20,paid,check,483.75,0.0
PAY004347,POL004447,CUST004199,2024-12-17,reversed,cash,78.1,78.1
PAY004348,POL004448,CUST002653,2024-07-16,past_due,wire,1703.21,0.0
PAY004349,POL004449,CUST000583,2026-03-07,failed,cash,389.26,0.0
PAY004350,POL004450,CUST002583,2024-12-15,scheduled,check,1269.17,1269.17
PAY004351,POL004451,CUST001555,2025-03-22,paid,wire,624.57,624.57
PAY004352,POL004452,CUST001862,2024-01-04,refunded,check,530.46,530.46
PAY004353,POL004453,CUST001693,2024-06-02,reversed,check,1526.64,1526.64
PAY004354,POL004454,CUST001022,2025-11-28,scheduled,cash,987.58,987.58
PAY004355,POL004455,CUST001244,2025-10-13,paid,wire,836.58,836.58
PAY004356,POL004456,CUST004500,2024-05-11,scheduled,wire,1823.45,1823.45
PAY004357,POL004457,CUST001693,2025-08-27,paid,cash,1060.2,1060.2
PAY004358,POL004458,CUST004954,2024-10-09,paid,cash,1741.3,1741.3
PAY004359,POL004459,CUST000173,2024-01-10,failed,payroll,508.02,0.0
PAY004360,POL004460,CUST004149,2024-12-20,paid,wire,395.06,0.0
PAY004361,POL004461,CUST002604,2025-06-16,scheduled,cash,717.33,717.33
PAY004362,POL004462,CUST003025,2025-04-09,refunded,other,719.91,719.91
PAY004363,POL004463,CUST003703,2026-05-31,scheduled,check,1088.24,1088.24
PAY004364,POL004464,CUST004559,2025-03-20,reversed,ach,1479.21,1479.21
PAY004365,POL004465,CUST002240,2025-08-21,paid,ach,230.79,230.79
PAY004366,POL004466,CUST003126,2024-08-23,paid,card,773.52,773.52
PAY004367,POL004467,CUST003865,2024-04-01,reversed,ach,223.24,0.0
PAY004368,POL004468,CUST002095,2025-06-30,scheduled,other,250.8,250.8
PAY004369,POL004469,CUST002468,2024-04-05,scheduled,card,183.6,183.6
PAY004370,POL004470,CUST001559,2025-08-31,scheduled,wire,886.58,886.58
PAY004371,POL004471,CUST003209,2026-01-29,scheduled,cash,1838.75,1838.75
PAY004372,POL004472,CUST000874,2024-08-10,past_due,wire,1227.75,1227.75
PAY004373,POL004473,CUST002789,2024-02-18,scheduled,other,533.47,533.47
PAY004374,POL004474,CUST001543,2025-02-03,paid,other,1367.66,0.0
PAY004375,POL004475,CUST002823,2026-04-10,paid,other,110.37,110.37
PAY004376,POL004476,CUST003883,2026-07-13,refunded,cash,799.51,799.51
PAY004377,POL004477,CUST002387,2026-08-24,refunded,ach,1653.82,1653.82
PAY004378,POL004478,CUST004795,2026-01-04,past_due,card,483.85,483.85
PAY004379,POL004479,CUST000403,2025-01-29,past_due,card,884.58,884.58
PAY004380,POL004480,CUST001441,2024-07-26,failed,other,1229.6,0.0
PAY004381,POL004481,CUST004828,2024-06-29,paid,wire,1318.25,1318.25
PAY004382,POL004482,CUST002883,2026-07-07,refunded,other,1206.58,1206.58
PAY004383,POL004483,CUST002465,2024-01-16,reversed,other,1882.31,1882.31
PAY004384,POL004484,CUST002358,2026-03-09,past_due,ach,800.07,800.07
PAY004385,POL004485,CUST004062,2024-09-06,paid,wire,1434.0,1434.0
PAY004386,POL004486,CUST001065,2025-06-25,paid,check,1051.57,1051.57
PAY004387,POL004487,CUST004156,2024-02-25,paid,card,1471.88,1471.88
PAY004388,POL004488,CUST000388,2026-07-18,reversed,ach,493.01,493.01
PAY004389,POL004489,CUST002253,2024-10-12,paid,cash,1029.85,1029.85
PAY004390,POL004490,CUST004642,2026-06-12,paid,card,1798.09,1798.09
PAY004391,POL004491,CUST000244,2024-01-13,refunded,other,1111.47,1111.47
PAY004392,POL004492,CUST001863,2026-02-20,past_due,payroll,1359.46,0.0
PAY004393,POL004493,CUST003461,2026-05-06,past_due,other,1465.74,1465.74
PAY004394,POL004494,CUST002109,2024-04-15,reversed,cash,1934.16,0.0
PAY004395,POL004495,CUST000399,2024-09-22,refunded,card,835.01,835.01
PAY004396,POL004496,CUST001387,2026-01-31,scheduled,cash,1749.98,1749.98
PAY004397,POL004497,CUST002757,2024-08-31,refunded,card,1490.03,1490.03
PAY004398,POL004498,CUST000263,2025-12-30,paid,other,1983.33,1983.33
PAY004399,POL004499,CUST003437,2025-10-29,past_due,payroll,218.76,218.76
PAY004400,POL004500,CUST002486,2026-02-19,past_due,other,619.51,619.51
PAY004401,POL004501,CUST003604,2025-10-08,scheduled,check,1298.67,1298.67
PAY004402,POL004502,CUST001035,2024-01-01,paid,ach,1271.65,1271.65
PAY004403,POL004503,CUST000902,2024-03-06,paid,other,1990.36,1990.36
PAY004404,POL004504,CUST001149,2024-12-01,scheduled,ach,1575.67,1575.67
PAY004405,POL004505,CUST003041,2025-11-03,paid,check,1035.64,1035.64
PAY004406,POL004506,CUST004403,2024-11-06,scheduled,card,701.5,701.5
PAY004407,POL004507,CUST003823,2025-07-09,reversed,payroll,1833.26,0.0
PAY004408,POL004508,CUST002164,2024-01-14,paid,other,661.06,661.06
PAY004409,POL004509,CUST004916,2025-08-16,paid,card,291.7,291.7
PAY004410,POL004510,CUST003631,2026-05-06,paid,ach,1522.29,1522.29
PAY004411,POL004511,CUST001309,2026-09-03,paid,payroll,1409.57,1409.57
PAY004412,POL004512,CUST000166,2024-07-07,failed,cash,431.69,0.0
PAY004413,POL004513,CUST004428,2026-01-27,paid,card,1005.14,1005.14
PAY004414,POL004514,CUST001996,2025-11-10,scheduled,check,139.02,139.02
PAY004415,POL004515,CUST003750,2026-05-22,past_due,card,837.62,837.62
PAY004416,POL004516,CUST000128,2024-02-18,paid,cash,1161.74,1161.74
PAY004417,POL004517,CUST004259,2026-07-28,reversed,card,519.66,519.66
PAY004418,POL004518,CUST004681,2025-04-25,reversed,card,1004.27,1004.27
PAY004419,POL004519,CUST004689,2024-11-10,failed,cash,1218.27,0.0
PAY004420,POL004520,CUST001595,2025-10-11,refunded,card,1007.16,1007.16
PAY004421,POL004521,CUST004894,2025-09-28,refunded,check,325.64,325.64
PAY004422,POL004522,CUST001499,2025-03-28,paid,check,498.77,498.77
PAY004423,POL004523,CUST001994,2025-10-26,refunded,ach,1855.42,1855.42
PAY004424,POL004524,CUST001068,2025-04-14,failed,payroll,935.1,0.0
PAY004425,POL004525,CUST001228,2024-12-31,refunded,cash,1778.99,1778.99
PAY004426,POL004526,CUST002067,2026-06-05,paid,other,847.25,0.0
PAY004427,POL004527,CUST001459,2026-04-03,reversed,check,656.13,656.13
PAY004428,POL004528,CUST003818,2024-04-08,paid,payroll,1672.29,1672.29
PAY004429,POL004529,CUST004553,2024-04-24,refunded,ach,985.33,0.0
PAY004430,POL004530,CUST001483,2026-08-01,scheduled,check,1801.6,1801.6
PAY004431,POL004531,CUST001810,2026-06-17,reversed,ach,1110.94,1110.94
PAY004432,POL004532,CUST002329,2025-02-13,past_due,payroll,1192.67,1192.67
PAY004433,POL004533,CUST002015,2024-06-03,refunded,other,443.45,443.45
PAY004434,POL004534,CUST004977,2024-03-30,paid,check,983.22,983.22
PAY004435,POL004535,CUST004684,2025-12-29,refunded,payroll,1607.43,1607.43
PAY004436,POL004536,CUST002758,2024-04-24,paid,check,1630.15,1630.15
PAY004437,POL004537,CUST001238,2024-02-09,paid,wire,556.32,556.32
PAY004438,POL004538,CUST004453,2025-08-10,past_due,wire,1527.72,1527.72
PAY004439,POL004539,CUST001230,2025-11-20,scheduled,other,711.63,0.0
PAY004440,POL004540,CUST000689,2025-06-25,paid,other,1105.85,0.0
PAY004441,POL004541,CUST004403,2025-07-27,reversed,payroll,462.91,462.91
PAY004442,POL004542,CUST001216,2025-04-25,scheduled,check,1996.96,1996.96
PAY004443,POL004543,CUST000323,2026-05-28,failed,wire,584.62,584.62
PAY004444,POL004544,CUST004344,2026-07-12,reversed,card,1413.71,1413.71
PAY004445,POL004545,CUST004854,2025-01-17,past_due,other,194.04,194.04
PAY004446,POL004546,CUST003040,2025-10-08,reversed,wire,1596.24,0.0
PAY004447,POL004547,CUST003339,2024-02-15,paid,payroll,1415.0,0.0
PAY004448,POL004548,CUST000894,2025-04-16,scheduled,ach,421.52,0.0
PAY004449,POL004549,CUST001838,2024-07-31,failed,cash,1735.72,1735.72
PAY004450,POL004550,CUST000209,2024-10-13,paid,wire,1326.27,1326.27
PAY004451,POL004551,CUST000992,2026-02-07,scheduled,cash,854.48,0.0
PAY004452,POL004552,CUST004426,2025-07-19,paid,other,1246.54,1246.54
PAY004453,POL004553,CUST002597,2024-11-26,paid,check,1110.28,1110.28
PAY004454,POL004554,CUST000695,2025-12-03,failed,card,919.11,919.11
PAY004455,POL004555,CUST004758,2025-10-22,reversed,wire,826.72,826.72
PAY004456,POL004556,CUST003928,2025-10-24,refunded,payroll,276.1,276.1
PAY004457,POL004557,CUST004426,2025-08-18,paid,ach,1358.78,1358.78
PAY004458,POL004558,CUST002496,2025-04-28,refunded,wire,1133.95,1133.95
PAY004459,POL004559,CUST004402,2026-05-01,paid,check,1063.97,1063.97
PAY004460,POL004560,CUST004871,2024-12-25,refunded,wire,726.35,726.35
PAY004461,POL004561,CUST001713,2026-05-06,failed,ach,610.84,610.84
PAY004462,POL004562,CUST002396,2025-06-28,refunded,wire,1059.23,0.0
PAY004463,POL004563,CUST000225,2024-08-19,past_due,payroll,472.72,472.72
PAY004464,POL004564,CUST000244,2024-05-08,scheduled,ach,194.7,194.7
PAY004465,POL004565,CUST001561,2025-11-20,past_due,card,1530.32,1530.32
PAY004466,POL004566,CUST001072,2025-03-27,past_due,check,1708.51,1708.51
PAY004467,POL004567,CUST003376,2025-08-21,scheduled,ach,458.67,0.0
PAY004468,POL004568,CUST003487,2026-06-22,reversed,check,1168.87,1168.87
PAY004469,POL004569,CUST000156,2024-05-16,paid,card,1850.56,1850.56
PAY004470,POL004570,CUST001656,2025-02-27,past_due,payroll,1329.73,0.0
PAY004471,POL004571,CUST003754,2025-04-30,paid,wire,1830.75,1830.75
PAY004472,POL004572,CUST004175,2025-09-30,failed,other,1968.38,1968.38
PAY004473,POL004573,CUST000498,2026-05-30,failed,cash,1141.98,1141.98
PAY004474,POL004574,CUST002824,2024-09-11,paid,card,1909.49,0.0
PAY004475,POL004575,CUST003511,2026-03-11,paid,ach,543.49,543.49
PAY004476,POL004576,CUST000822,2025-06-30,paid,payroll,1343.84,0.0
PAY004477,POL004577,CUST002146,2026-07-18,scheduled,check,551.27,551.27
PAY004478,POL004578,CUST002723,2025-12-26,paid,check,742.43,742.43
PAY004479,POL004579,CUST002320,2026-01-28,paid,other,1800.81,1800.81
PAY004480,POL004580,CUST003777,2025-04-28,paid,wire,1788.0,1788.0
PAY004481,POL004581,CUST004616,2024-12-27,paid,cash,209.27,209.27
PAY004482,POL004582,CUST002944,2026-01-18,paid,check,439.97,0.0
PAY004483,POL004583,CUST001134,2024-10-01,paid,check,1626.34,0.0
PAY004484,POL004584,CUST000413,2025-11-02,paid,cash,734.81,734.81
PAY004485,POL004585,CUST002976,2026-03-21,paid,wire,197.84,0.0
PAY004486,POL004586,CUST002116,2024-08-06,scheduled,check,660.37,0.0
PAY004487,POL004587,CUST002987,2024-06-05,refunded,check,1758.59,1758.59
PAY004488,POL004588,CUST002832,2024-05-08,paid,wire,1570.29,1570.29
PAY004489,POL004589,CUST002465,2025-09-30,scheduled,check,901.49,901.49
PAY004490,POL004590,CUST000144,2025-12-24,past_due,wire,1758.26,1758.26
PAY004491,POL004591,CUST000712,2024-05-26,reversed,cash,343.81,343.81
PAY004492,POL004592,CUST004673,2026-05-18,past_due,wire,131.02,0.0
PAY004493,POL004593,CUST001506,2025-11-17,failed,other,653.79,653.79
PAY004494,POL004594,CUST003761,2024-10-21,past_due,ach,1623.19,0.0
PAY004495,POL004595,CUST000029,2026-05-05,paid,payroll,120.4,120.4
PAY004496,POL004596,CUST002492,2025-03-28,scheduled,ach,256.0,0.0
PAY004497,POL004597,CUST000551,2026-05-19,reversed,cash,1104.77,1104.77
PAY004498,POL004598,CUST000521,2025-03-13,reversed,cash,1631.75,1631.75
PAY004499,POL004599,CUST001345,2024-06-17,paid,wire,607.7,0.0
PAY004500,POL004600,CUST002005,2025-12-29,paid,payroll,88.67,88.67
PAY004501,POL004601,CUST003022,2025-08-17,paid,wire,949.27,949.27
PAY004502,POL004602,CUST002420,2024-12-16,refunded,card,523.91,0.0
PAY004503,POL004603,CUST003248,2025-03-23,paid,card,729.83,729.83
PAY004504,POL004604,CUST002700,2025-04-17,scheduled,check,1447.29,0.0
PAY004505,POL004605,CUST003195,2025-10-31,past_due,wire,999.33,999.33
PAY004506,POL004606,CUST001193,2024-11-11,past_due,other,417.7,0.0
PAY004507,POL004607,CUST003020,2026-09-14,reversed,payroll,532.04,532.04
PAY004508,POL004608,CUST001004,2026-05-18,failed,card,1271.95,1271.95
PAY004509,POL004609,CUST003794,2025-01-27,failed,ach,1306.72,1306.72
PAY004510,POL004610,CUST002788,2025-02-04,refunded,ach,1295.34,0.0
PAY004511,POL004611,CUST004673,2025-07-25,refunded,ach,658.31,0.0
PAY004512,POL004612,CUST001505,2025-03-22,refunded,check,219.83,219.83
PAY004513,POL004613,CUST002322,2026-05-11,reversed,check,95.55,95.55
PAY004514,POL004614,CUST000685,2024-07-25,refunded,cash,474.56,474.56
PAY004515,POL004615,CUST004903,2025-05-10,paid,check,947.79,947.79
PAY004516,POL004616,CUST001768,2024-06-26,scheduled,other,1480.31,0.0
PAY004517,POL004617,CUST003849,2026-04-16,reversed,ach,445.01,445.01
PAY004518,POL004618,CUST002317,2026-07-29,failed,payroll,886.49,886.49
PAY004519,POL004619,CUST000818,2026-03-23,reversed,cash,949.07,949.07
PAY004520,POL004620,CUST000454,2025-03-07,refunded,check,584.64,584.64
PAY004521,POL004621,CUST004541,2024-07-17,paid,ach,1966.16,0.0
PAY004522,POL004622,CUST003039,2026-04-04,reversed,cash,547.16,547.16
PAY004523,POL004623,CUST003079,2024-05-16,scheduled,ach,563.42,0.0
PAY004524,POL004624,CUST003532,2025-11-25,paid,check,626.01,626.01
PAY004525,POL004625,CUST001833,2026-01-08,refunded,payroll,499.58,499.58
PAY004526,POL004626,CUST004976,2024-05-08,paid,cash,1309.16,1309.16
PAY004527,POL004627,CUST004054,2024-02-14,failed,other,1424.76,0.0
PAY004528,POL004628,CUST002121,2026-07-15,failed,payroll,1978.33,1978.33
PAY004529,POL004629,CUST003414,2025-05-21,past_due,payroll,1384.27,0.0
PAY004530,POL004630,CUST001042,2024-05-06,paid,cash,415.72,415.72
PAY004531,POL004631,CUST002780,2024-09-10,paid,cash,1186.21,1186.21
PAY004532,POL004632,CUST000716,2026-05-03,paid,payroll,878.0,0.0
PAY004533,POL004633,CUST002468,2025-07-24,refunded,card,1019.22,1019.22
PAY004534,POL004634,CUST003919,2026-03-10,paid,wire,1772.4,1772.4
PAY004535,POL004635,CUST000139,2024-06-15,paid,wire,823.04,823.04
PAY004536,POL004636,CUST003423,2024-06-05,paid,payroll,745.01,0.0
PAY004537,POL004637,CUST000330,2025-08-25,scheduled,payroll,1725.68,0.0
PAY004538,POL004638,CUST003158,2024-04-13,past_due,check,519.63,519.63
PAY004539,POL004639,CUST004486,2025-09-23,past_due,cash,1380.95,0.0
PAY004540,POL004640,CUST001592,2025-07-17,paid,card,1218.53,1218.53
PAY004541,POL004641,CUST001745,2024-04-06,paid,check,1492.84,1492.84
PAY004542,POL004642,CUST002430,2025-08-31,failed,payroll,727.32,0.0
PAY004543,POL004643,CUST000801,2024-07-23,refunded,card,1098.28,1098.28
PAY004544,POL004644,CUST001588,2024-01-22,refunded,payroll,782.18,782.18
PAY004545,POL004645,CUST004219,2024-02-04,failed,other,1578.03,0.0
PAY004546,POL004646,CUST003920,2026-04-26,paid,other,459.18,0.0
PAY004547,POL004647,CUST002074,2026-03-22,failed,card,78.72,0.0
PAY004548,POL004648,CUST000546,2025-05-29,failed,card,825.93,825.93
PAY004549,POL004649,CUST001884,2026-09-15,scheduled,card,429.93,429.93
PAY004550,POL004650,CUST002758,2024-03-03,failed,cash,1796.62,0.0
PAY004551,POL004651,CUST001657,2024-06-21,scheduled,ach,1144.3,0.0
PAY004552,POL004652,CUST000614,2025-04-07,past_due,wire,333.87,333.87
PAY004553,POL004653,CUST001397,2025-04-20,refunded,check,278.87,0.0
